state,district,pincode,demo_age_5_17,demo_age_17_,total
Tamil Nadu,Tiruvannamalai,606804,1,6,7
Tamil Nadu,Tiruvannamalai,606805,1,5,6
Tamil Nadu,Tiruvannamalai,606806,1,4,5
Tamil Nadu,Tiruvannamalai,606807,1,5,6
Tamil Nadu,Tiruvannamalai,606808,1,4,5
Tamil Nadu,Tiruvannamalai,606811,1,3,4
Tamil Nadu,Tiruvannamalai,606901,1,9,10
Tamil Nadu,Tiruvannamalai,606902,2,14,16
Tamil Nadu,Tiruvannamalai,606903,2,10,12
Tamil Nadu,Tiruvannamalai,606904,1,12,13
Tamil Nadu,Tiruvannamalai,606905,1,8,9
Tamil Nadu,Tiruvannamalai,606906,0,3,3
Tamil Nadu,Tiruvannamalai,606907,2,7,9
Tamil Nadu,Tiruvannamalai,606908,1,5,6
Tamil Nadu,Tiruvannamalai,631701,1,4,5
Tamil Nadu,Tiruvannamalai,631702,1,12,13
Tamil Nadu,Tiruvannamalai,632102,0,3,3
Tamil Nadu,Tiruvannamalai,632301,3,17,20
Tamil Nadu,Tiruvannamalai,632311,1,4,5
Tamil Nadu,Tiruvannamalai,632313,1,9,10
Tamil Nadu,Tiruvannamalai,632314,1,3,4
Tamil Nadu,Tiruvannamalai,632315,1,9,10
Tamil Nadu,Tiruvannamalai,632316,2,14,16
Tamil Nadu,Tiruvannamalai,632317,2,11,13
Tamil Nadu,Tiruvannamalai,632318,0,2,2
Tamil Nadu,Tiruvannamalai,632319,1,3,4
Tamil Nadu,Tiruvannamalai,632326,0,3,3
Tamil Nadu,Tiruvannamalai,632506,2,11,13
Tamil Nadu,Tiruvannamalai,632511,0,4,4
Tamil Nadu,Tiruvannamalai,632512,1,5,6
Tamil Nadu,Tiruvannamalai,635703,2,14,16
Tamil Nadu,Vellore,631001,0,3,3
Tamil Nadu,Vellore,631002,1,7,8
Tamil Nadu,Vellore,631003,2,17,19
Tamil Nadu,Vellore,631004,0,3,3
Tamil Nadu,Vellore,631005,0,1,1
Tamil Nadu,Vellore,631006,0,1,1
Tamil Nadu,Vellore,631051,2,8,10
Tamil Nadu,Vellore,631052,1,7,8
Tamil Nadu,Vellore,631102,2,11,13
Tamil Nadu,Vellore,631152,0,1,1
Tamil Nadu,Vellore,632001,9,58,67
Tamil Nadu,Vellore,632002,4,27,31
Tamil Nadu,Vellore,632004,1,8,9
Tamil Nadu,Vellore,632006,4,20,24
Tamil Nadu,Vellore,632007,3,23,26
Tamil Nadu,Vellore,632008,1,4,5
Tamil Nadu,Vellore,632009,4,20,24
Tamil Nadu,Vellore,632010,1,2,3
Tamil Nadu,Vellore,632011,1,4,5
Tamil Nadu,Vellore,632012,1,11,12
Tamil Nadu,Vellore,632013,1,7,8
Tamil Nadu,Vellore,632014,1,2,3
Tamil Nadu,Vellore,632055,1,5,6
Tamil Nadu,Vellore,632057,0,2,2
Tamil Nadu,Vellore,632058,0,2,2
Tamil Nadu,Vellore,632059,1,4,5
Tamil Nadu,Vellore,632101,2,5,7
Tamil Nadu,Vellore,632103,1,7,8
Tamil Nadu,Vellore,632104,2,13,15
Tamil Nadu,Vellore,632105,1,8,9
Tamil Nadu,Vellore,632106,1,4,5
Tamil Nadu,Vellore,632107,1,6,7
Tamil Nadu,Vellore,632113,1,7,8
Tamil Nadu,Vellore,632114,2,4,6
Tamil Nadu,Vellore,632201,0,3,3
Tamil Nadu,Vellore,632202,2,9,11
Tamil Nadu,Vellore,632203,0,2,2
Tamil Nadu,Vellore,632204,1,6,7
Tamil Nadu,Vellore,632209,1,9,10
Tamil Nadu,Vellore,632312,0,2,2
Tamil Nadu,Vellore,632401,1,8,9
Tamil Nadu,Vellore,632403,1,3,4
Tamil Nadu,Vellore,632404,1,10,11
Tamil Nadu,Vellore,632405,1,4,5
Tamil Nadu,Vellore,632406,1,2,3
Tamil Nadu,Vellore,632501,2,15,17
Tamil Nadu,Vellore,632502,1,11,12
Tamil Nadu,Vellore,632503,2,14,16
Tamil Nadu,Vellore,632504,0,2,2
Tamil Nadu,Vellore,632507,1,7,8
Tamil Nadu,Vellore,632508,2,14,16
Tamil Nadu,Vellore,632510,1,4,5
Tamil Nadu,Vellore,632513,3,22,25
Tamil Nadu,Vellore,632514,1,7,8
Tamil Nadu,Vellore,632515,1,5,6
Tamil Nadu,Vellore,632516,0,4,4
Tamil Nadu,Vellore,632518,0,2,2
Tamil Nadu,Vellore,632519,1,4,5
Tamil Nadu,Vellore,632520,1,8,9
Tamil Nadu,Vellore,632521,1,6,7
Tamil Nadu,Vellore,632531,1,5,6
Tamil Nadu,Vellore,632601,2,18,20
Tamil Nadu,Vellore,632602,5,35,40
Tamil Nadu,Vellore,632603,1,4,5
Tamil Nadu,Vellore,632604,0,1,1
Tamil Nadu,Vellore,635601,2,10,12
Tamil Nadu,Vellore,635602,1,10,11
Tamil Nadu,Vellore,635652,1,4,5
Tamil Nadu,Vellore,635654,0,3,3
Tamil Nadu,Vellore,635701,0,4,4
Tamil Nadu,Vellore,635702,1,3,4
Tamil Nadu,Vellore,635710,0,3,3
Tamil Nadu,Vellore,635751,1,14,15
Tamil Nadu,Vellore,635752,1,10,11
Tamil Nadu,Vellore,635754,1,7,8
Tamil Nadu,Vellore,635803,1,8,9
Tamil Nadu,Vellore,635804,0,4,4
Tamil Nadu,Vellore,635805,1,8,9
Tamil Nadu,Vellore,635806,1,4,5
Tamil Nadu,Vellore,635807,0,2,2
Tamil Nadu,Vellore,635809,1,11,12
Tamil Nadu,Vellore,635810,3,21,24
Tamil Nadu,Vellore,635813,0,4,4
Tamil Nadu,Vellore,635814,0,3,3
Tamil Nadu,Vellore,635852,1,6,7
Tamil Nadu,Vellore,635853,1,4,5
Tamil Nadu,Villupuram,604101,0,3,3
Tamil Nadu,Villupuram,604102,1,4,5
Tamil Nadu,Villupuram,604151,1,3,4
Tamil Nadu,Villupuram,604153,0,2,2
Tamil Nadu,Villupuram,604154,0,2,2
Tamil Nadu,Villupuram,604201,1,7,8
Tamil Nadu,Villupuram,604202,1,7,8
Tamil Nadu,Villupuram,604203,0,2,2
Tamil Nadu,Villupuram,604204,1,4,5
Tamil Nadu,Villupuram,604206,1,5,6
Tamil Nadu,Villupuram,604207,1,5,6
Tamil Nadu,Villupuram,604208,1,2,3
Tamil Nadu,Villupuram,604210,0,2,2
Tamil Nadu,Villupuram,604301,1,5,6
Tamil Nadu,Villupuram,604303,1,6,7
Tamil Nadu,Villupuram,604305,0,1,1
Tamil Nadu,Villupuram,604306,1,4,5
Tamil Nadu,Villupuram,605014,0,2,2
Tamil Nadu,Villupuram,605101,0,1,1
Tamil Nadu,Villupuram,605108,1,4,5
Tamil Nadu,Villupuram,605201,1,4,5
Tamil Nadu,Villupuram,605202,1,3,4
Tamil Nadu,Villupuram,605401,1,5,6
Tamil Nadu,Villupuram,605402,3,6,9
Tamil Nadu,Villupuram,605403,0,2,2
Tamil Nadu,Villupuram,605501,0,3,3
Tamil Nadu,Villupuram,605652,1,7,8
Tamil Nadu,Villupuram,605701,1,8,9
Tamil Nadu,Villupuram,605755,1,5,6
Tamil Nadu,Villupuram,605756,0,1,1
Tamil Nadu,Villupuram,605757,0,2,2
Tamil Nadu,Villupuram,605766,1,3,4
Tamil Nadu,Villupuram,605802,1,3,4
Tamil Nadu,Villupuram,606102,1,7,8
Tamil Nadu,Villupuram,606213,1,5,6
Tamil Nadu,Villupuram,606401,2,7,9
Tamil Nadu,Villupuram,606402,1,5,6
Tamil Nadu,Villupuram,607104,1,6,7
Tamil Nadu,Villupuram,607107,1,4,5
Tamil Nadu,Villupuram,607201,1,4,5
Tamil Nadu,Villupuram,607202,1,4,5
Tamil Nadu,Villupuram,607203,1,6,7
Tamil Nadu,Villupuram,607204,1,6,7
Tamil Nadu,Villupuram,607209,1,4,5
Tamil Nadu,Viluppuram,604001,3,16,19
Tamil Nadu,Viluppuram,604152,1,3,4
Tamil Nadu,Viluppuram,604205,1,3,4
Tamil Nadu,Viluppuram,604302,1,5,6
Tamil Nadu,Viluppuram,604304,1,3,4
Tamil Nadu,Viluppuram,604307,1,3,4
Tamil Nadu,Viluppuram,605102,0,2,2
Tamil Nadu,Viluppuram,605103,1,5,6
Tamil Nadu,Viluppuram,605104,0,4,4
Tamil Nadu,Viluppuram,605109,0,2,2
Tamil Nadu,Viluppuram,605203,1,5,6
Tamil Nadu,Viluppuram,605301,1,4,5
Tamil Nadu,Viluppuram,605302,1,3,4
Tamil Nadu,Viluppuram,605601,1,4,5
Tamil Nadu,Viluppuram,605602,3,18,21
Tamil Nadu,Viluppuram,605651,1,3,4
Tamil Nadu,Viluppuram,605752,1,3,4
Tamil Nadu,Viluppuram,605758,0,3,3
Tamil Nadu,Viluppuram,606115,0,2,2
Tamil Nadu,Viluppuram,606203,1,5,6
Tamil Nadu,Viluppuram,606204,1,4,5
Tamil Nadu,Viluppuram,606205,1,6,7
Tamil Nadu,Viluppuram,606208,1,3,4
Tamil Nadu,Viluppuram,606301,1,4,5
Tamil Nadu,Virudhunagar,625703,2,11,13
Tamil Nadu,Virudhunagar,626001,15,75,90
Tamil Nadu,Virudhunagar,626002,0,2,2
Tamil Nadu,Virudhunagar,626003,2,9,11
Tamil Nadu,Virudhunagar,626004,1,8,9
Tamil Nadu,Virudhunagar,626005,1,4,5
Tamil Nadu,Virudhunagar,626053,0,1,1
Tamil Nadu,Virudhunagar,626101,6,32,38
Tamil Nadu,Virudhunagar,626102,1,9,10
Tamil Nadu,Virudhunagar,626103,1,8,9
Tamil Nadu,Virudhunagar,626104,1,4,5
Tamil Nadu,Virudhunagar,626105,0,3,3
Tamil Nadu,Virudhunagar,626106,5,16,21
Tamil Nadu,Virudhunagar,626107,0,2,2
Tamil Nadu,Virudhunagar,626108,1,6,7
Tamil Nadu,Virudhunagar,626109,1,5,6
Tamil Nadu,Virudhunagar,626110,1,4,5
Tamil Nadu,Virudhunagar,626111,1,4,5
Tamil Nadu,Virudhunagar,626112,1,5,6
Tamil Nadu,Virudhunagar,626113,1,5,6
Tamil Nadu,Virudhunagar,626114,1,9,10
Tamil Nadu,Virudhunagar,626115,0,1,1
Tamil Nadu,Virudhunagar,626116,0,2,2
Tamil Nadu,Virudhunagar,626117,8,59,67
Tamil Nadu,Virudhunagar,626118,1,4,5
Tamil Nadu,Virudhunagar,626119,1,3,4
Tamil Nadu,Virudhunagar,626121,2,9,11
Tamil Nadu,Virudhunagar,626122,1,3,4
Tamil Nadu,Virudhunagar,626123,2,12,14
Tamil Nadu,Virudhunagar,626124,3,17,20
Tamil Nadu,Virudhunagar,626125,6,36,42
Tamil Nadu,Virudhunagar,626126,1,3,4
Tamil Nadu,Virudhunagar,626127,1,3,4
Tamil Nadu,Virudhunagar,626128,1,5,6
Tamil Nadu,Virudhunagar,626129,3,13,16
Tamil Nadu,Virudhunagar,626130,4,26,30
Tamil Nadu,Virudhunagar,626131,1,5,6
Tamil Nadu,Virudhunagar,626132,0,5,5
Tamil Nadu,Virudhunagar,626133,1,4,5
Tamil Nadu,Virudhunagar,626134,1,2,3
Tamil Nadu,Virudhunagar,626135,0,1,1
Tamil Nadu,Virudhunagar,626136,1,6,7
Tamil Nadu,Virudhunagar,626137,1,6,7
Tamil Nadu,Virudhunagar,626138,1,6,7
Tamil Nadu,Virudhunagar,626139,0,2,2
Tamil Nadu,Virudhunagar,626140,1,2,3
Tamil Nadu,Virudhunagar,626141,1,5,6
Tamil Nadu,Virudhunagar,626142,1,9,10
Tamil Nadu,Virudhunagar,626145,0,1,1
Tamil Nadu,Virudhunagar,626149,1,9,10
Tamil Nadu,Virudhunagar,626154,0,1,1
Tamil Nadu,Virudhunagar,626188,0,2,2
Tamil Nadu,Virudhunagar,626189,4,27,31
Tamil Nadu,Virudhunagar,626201,1,6,7
Tamil Nadu,Virudhunagar,626202,1,3,4
Tamil Nadu,Virudhunagar,626203,4,20,24
Tamil Nadu,Virudhunagar,626204,2,10,12
Tamil Nadu,Virudhunagar,626607,1,6,7
Tamil Nadu,Virudhunagar,626612,1,5,6
Tamil Nadu,Virudhunagar,630606,4,11,15
Tamil Nadu,Virudhunagar,630610,1,5,6
Telangana,Adilabad,504001,13,80,93
Telangana,Adilabad,504002,1,4,5
Telangana,Adilabad,504101,2,9,11
Telangana,Adilabad,504102,2,13,15
Telangana,Adilabad,504105,1,9,10
Telangana,Adilabad,504109,2,11,13
Telangana,Adilabad,504202,1,8,9
Telangana,Adilabad,504204,1,6,7
Telangana,Adilabad,504206,1,10,11
Telangana,Adilabad,504208,2,14,16
Telangana,Adilabad,504209,0,3,3
Telangana,Adilabad,504219,1,5,6
Telangana,Adilabad,504251,2,13,15
Telangana,Adilabad,504299,4,37,41
Telangana,Adilabad,504306,1,9,10
Telangana,Adilabad,504308,1,11,12
Telangana,Adilabad,504309,2,17,19
Telangana,Adilabad,504310,1,8,9
Telangana,Bhadradri Kothagudem,507101,4,23,27
Telangana,Bhadradri Kothagudem,507115,3,17,20
Telangana,Bhadradri Kothagudem,507120,1,6,7
Telangana,Bhadradri Kothagudem,507122,2,9,11
Telangana,Bhadradri Kothagudem,507125,1,3,4
Telangana,Hanumakonda,505476,1,3,4
Telangana,Hanumakonda,506004,0,3,3
Telangana,Hanumakonda,506015,1,5,6
Telangana,Hanumakonda,506170,1,1,2
Telangana,Hanumakonda,506342,1,6,7
Telangana,Hanumakonda,506371,1,7,8
Telangana,Hyderabad,500001,4,28,32
Telangana,Hyderabad,500005,8,46,54
Telangana,Hyderabad,500006,9,45,54
Telangana,Hyderabad,500008,7,48,55
Telangana,Hyderabad,500009,1,7,8
Telangana,Hyderabad,500011,3,18,21
Telangana,Hyderabad,500013,16,80,96
Telangana,Hyderabad,500015,2,10,12
Telangana,Hyderabad,500016,1,8,9
Telangana,Hyderabad,500018,6,35,41
Telangana,Hyderabad,500020,6,28,34
Telangana,Hyderabad,500022,0,1,1
Telangana,Hyderabad,500025,0,3,3
Telangana,Hyderabad,500027,2,13,15
Telangana,Hyderabad,500029,2,12,14
Telangana,Hyderabad,500031,0,2,2
Telangana,Hyderabad,500036,3,26,29
Telangana,Hyderabad,500041,1,0,1
Telangana,Hyderabad,500042,1,4,5
Telangana,Hyderabad,500045,5,31,36
Telangana,Hyderabad,500054,4,14,18
Telangana,Hyderabad,500057,0,3,3
Telangana,Hyderabad,500058,2,10,12
Telangana,Hyderabad,500061,3,17,20
Telangana,Hyderabad,500063,0,1,1
Telangana,Hyderabad,500064,6,46,52
Telangana,Hyderabad,500066,0,1,1
Telangana,Hyderabad,500069,0,1,1
Telangana,Hyderabad,500071,0,1,1
Telangana,Hyderabad,500072,5,24,29
Telangana,Hyderabad,500073,1,6,7
Telangana,Hyderabad,500082,1,8,9
Telangana,Hyderabad,500088,1,8,9
Telangana,Hyderabad,500095,0,2,2
Telangana,Hyderabad,500096,1,4,5
Telangana,Hyderabad,500110,0,1,1
Telangana,Jagitial,505306,0,2,2
Telangana,Jagitial,505327,2,11,13
Telangana,Jagitial,505330,0,2,2
Telangana,Jagitial,505416,1,6,7
Telangana,Jagitial,505425,1,5,6
Telangana,Jagitial,505450,1,7,8
Telangana,Jagitial,505454,1,8,9
Telangana,Jagitial,505462,0,3,3
Telangana,Jagitial,505501,1,6,7
Telangana,Jagitial,505526,1,7,8
Telangana,Jagitial,505529,1,5,6
Telangana,Jagitial,505531,1,8,9
Telangana,Jagitial,505532,1,6,7
Telangana,Jangaon,506317,1,3,4
Telangana,Jangoan,506143,1,7,8
Telangana,Jangoan,506144,0,4,4
Telangana,Jangoan,506223,1,8,9
Telangana,Jangoan,506252,1,5,6
Telangana,Jayashankar Bhupalpally,505503,3,28,31
Telangana,Jayashankar Bhupalpally,506168,1,7,8
Telangana,Jogulamba Gadwal,509125,12,41,53
Telangana,Jogulamba Gadwal,509132,3,9,12
Telangana,Jogulamba Gadwal,509133,0,1,1
Telangana,Jogulamba Gadwal,509135,2,6,8
Telangana,Jogulamba Gadwal,509152,1,5,6
Telangana,K.V.Rangareddy,500019,6,31,37
Telangana,K.V.Rangareddy,500032,2,12,14
Telangana,K.V.Rangareddy,500046,1,3,4
Telangana,K.V.Rangareddy,500048,6,36,42
Telangana,K.V.Rangareddy,500049,7,35,42
Telangana,K.V.Rangareddy,500050,2,10,12
Telangana,K.V.Rangareddy,500060,2,11,13
Telangana,K.V.Rangareddy,500070,5,26,31
Telangana,K.V.Rangareddy,500077,2,11,13
Telangana,K.V.Rangareddy,500086,2,11,13
Telangana,K.V.Rangareddy,500087,2,10,12
Telangana,K.V.Rangareddy,500089,9,57,66
Telangana,K.V.Rangareddy,500091,1,8,9
Telangana,K.V.Rangareddy,500097,3,15,18
Telangana,K.V.Rangareddy,500098,1,7,8
Telangana,K.V.Rangareddy,500102,0,2,2
Telangana,K.V.Rangareddy,500104,1,6,7
Telangana,K.V.Rangareddy,500107,0,1,1
Telangana,K.V.Rangareddy,500112,0,1,1
Telangana,K.V.Rangareddy,500113,0,1,1
Telangana,K.V.Rangareddy,501101,3,24,27
Telangana,K.V.Rangareddy,501121,2,15,17
Telangana,K.V.Rangareddy,501141,11,52,63
Telangana,K.V.Rangareddy,501144,6,24,30
Telangana,K.V.Rangareddy,501202,2,12,14
Telangana,K.V.Rangareddy,501203,3,14,17
Telangana,K.V.Rangareddy,501401,1,6,7
Telangana,K.V.Rangareddy,501501,3,21,24
Telangana,K.V.Rangareddy,501502,2,12,14
Telangana,K.V.Rangareddy,501503,2,7,9
Telangana,K.V.Rangareddy,501504,1,7,8
Telangana,K.V.Rangareddy,501506,2,8,10
Telangana,K.V.Rangareddy,501508,2,9,11
Telangana,K.V.Rangareddy,509202,1,9,10
Telangana,K.V.Rangareddy,509216,4,19,23
Telangana,K.V.Rangareddy,509228,2,10,12
Telangana,K.V.Rangareddy,509327,2,7,9
Telangana,K.V.Rangareddy,509335,2,6,8
Telangana,Kamareddy,503101,1,8,9
Telangana,Kamareddy,503102,1,4,5
Telangana,Kamareddy,503111,4,28,32
Telangana,Kamareddy,503120,1,5,6
Telangana,Kamareddy,503124,1,5,6
Telangana,Kamareddy,503145,1,8,9
Telangana,Kamareddy,503301,1,4,5
Telangana,Kamareddy,503302,1,3,4
Telangana,Kamareddy,503306,1,4,5
Telangana,Kamareddy,503321,1,4,5
Telangana,Karimnagar,505001,7,44,51
Telangana,Karimnagar,505002,0,1,1
Telangana,Karimnagar,505101,0,3,3
Telangana,Karimnagar,505102,1,4,5
Telangana,Karimnagar,505122,2,24,26
Telangana,Karimnagar,505129,1,6,7
Telangana,Karimnagar,505162,1,4,5
Telangana,Karimnagar,505172,1,8,9
Telangana,Karimnagar,505174,1,5,6
Telangana,Karimnagar,505185,1,6,7
Telangana,Karimnagar,505187,1,9,10
Telangana,Karimnagar,505188,0,4,4
Telangana,Karimnagar,505208,0,3,3
Telangana,Karimnagar,505210,0,1,1
Telangana,Karimnagar,505211,1,5,6
Telangana,Karimnagar,505214,0,2,2
Telangana,Karimnagar,505301,2,12,14
Telangana,Karimnagar,505303,2,8,10
Telangana,Karimnagar,505305,2,8,10
Telangana,Karimnagar,505307,0,3,3
Telangana,Karimnagar,505331,1,6,7
Telangana,Karimnagar,505401,0,4,4
Telangana,Karimnagar,505404,1,6,7
Telangana,Karimnagar,505405,1,7,8
Telangana,Karimnagar,505452,1,7,8
Telangana,Karimnagar,505460,1,6,7
Telangana,Karimnagar,505467,1,9,10
Telangana,Karimnagar,505469,1,11,12
Telangana,Karimnagar,505471,1,3,4
Telangana,Karimnagar,505474,1,11,12
Telangana,Karimnagar,505475,1,10,11
Telangana,Karimnagar,505480,0,3,3
Telangana,Karimnagar,505481,1,5,6
Telangana,Karimnagar,505497,0,3,3
Telangana,Karimnagar,505504,1,6,7
Telangana,Karimnagar,505514,0,3,3
Telangana,Karimnagar,505527,0,3,3
Telangana,Karimnagar,505528,1,3,4
Telangana,Karimnagar,505530,1,6,7
Telangana,Khammam,507003,6,25,31
Telangana,Khammam,507114,2,12,14
Telangana,Khammam,507117,2,15,17
Telangana,Khammam,507123,4,22,26
Telangana,Khammam,507137,2,6,8
Telangana,Khammam,507158,2,12,14
Telangana,Khammam,507159,1,10,11
Telangana,Khammam,507160,2,10,12
Telangana,Khammam,507163,1,9,10
Telangana,Khammam,507167,3,16,19
Telangana,Khammam,507169,1,7,8
Telangana,Khammam,507170,2,9,11
Telangana,Khammam,507182,2,10,12
Telangana,Khammam,507183,1,3,4
Telangana,Khammam,507201,1,6,7
Telangana,Khammam,507202,1,4,5
Telangana,Khammam,507203,1,8,9
Telangana,Khammam,507209,3,18,21
Telangana,Khammam,507303,3,20,23
Telangana,Khammam,507316,1,4,5
Telangana,Khammam,507318,1,6,7
Telangana,Komaram Bheem,504273,1,6,7
Telangana,Komaram Bheem,504294,1,8,9
Telangana,Komaram Bheem,504311,2,22,24
Telangana,Komaram Bheem,504313,3,15,18
Telangana,Mahabubabad,506134,1,7,8
Telangana,Mahabubabad,506135,1,8,9
Telangana,Mahabubabad,506315,2,10,12
Telangana,Mahabubabad,506318,0,3,3
Telangana,Mahabubabad,506324,2,18,20
Telangana,Mahabubabad,506381,2,13,15
Telangana,Mahabubnagar,509001,16,70,86
Telangana,Mahabubnagar,509002,0,2,2
Telangana,Mahabubnagar,509105,2,9,11
Telangana,Mahabubnagar,509120,3,14,17
Telangana,Mahabubnagar,509127,3,12,15
Telangana,Mahabubnagar,509153,2,7,9
Telangana,Mahabubnagar,509207,2,12,14
Telangana,Mahabubnagar,509210,3,18,21
Telangana,Mahabubnagar,509217,2,8,10
Telangana,Mahabubnagar,509219,2,8,10
Telangana,Mahabubnagar,509311,1,5,6
Telangana,Mahabubnagar,509320,1,8,9
Telangana,Mahabubnagar,509321,2,15,17
Telangana,Mahabubnagar,509324,3,15,18
Telangana,Mahabubnagar,509326,0,1,1
Telangana,Mahabubnagar,509334,2,10,12
Telangana,Mahabubnagar,509336,3,17,20
Telangana,Mahabubnagar,509337,2,9,11
Telangana,Mahabubnagar,509350,1,11,12
Telangana,Mahabubnagar,509352,1,6,7
Telangana,Mahabubnagar,509376,2,8,10
Telangana,Mahabubnagar,509380,2,9,11
Telangana,Mahabubnagar,509385,2,10,12
Telangana,Mahabubnagar,509407,1,6,7
Telangana,Mahabubnagar,509408,2,11,13
Telangana,Mahabubnagar,509410,1,6,7
Telangana,Mahabubnagar,509411,2,10,12
Telangana,Mancherial,504207,1,10,11
Telangana,Mancherial,504216,1,6,7
Telangana,Mancherial,504220,0,1,1
Telangana,Medak,502101,1,8,9
Telangana,Medak,502102,2,14,16
Telangana,Medak,502109,1,9,10
Telangana,Medak,502113,2,8,10
Telangana,Medak,502114,1,6,7
Telangana,Medak,502125,0,2,2
Telangana,Medak,502130,1,4,5
Telangana,Medak,502221,1,6,7
Telangana,Medak,502248,1,10,11
Telangana,Medak,502249,1,6,7
Telangana,Medak,502255,2,10,12
Telangana,Medak,502270,2,11,13
Telangana,Medak,502271,2,10,12
Telangana,Medak,502280,1,3,4
Telangana,Medak,502281,1,7,8
Telangana,Medak,502285,1,3,4
Telangana,Medak,502290,1,9,10
Telangana,Medak,502293,1,6,7
Telangana,Medak,502294,0,2,2
Telangana,Medak,502296,1,5,6
Telangana,Medak,502300,2,7,9
Telangana,Medak,502301,1,3,4
Telangana,Medak,502302,1,8,9
Telangana,Medak,502303,0,2,2
Telangana,Medak,502313,3,11,14
Telangana,Medak,502314,2,7,9
Telangana,Medak,502316,2,8,10
Telangana,Medak,502321,1,4,5
Telangana,Medak,502331,0,6,6
Telangana,Medak,502335,1,3,4
Telangana,Medak,502336,1,5,6
Telangana,Medak,502371,1,3,4
Telangana,Medak,502375,1,4,5
Telangana,Medak,502381,1,7,8
Telangana,Medchal-malkajgiri,500014,1,5,6
Telangana,Medchal-malkajgiri,500037,3,14,17
Telangana,Medchal-malkajgiri,500055,7,34,41
Telangana,Medchal-malkajgiri,500056,2,9,11
Telangana,Medchal-malkajgiri,500062,3,15,18
Telangana,Medchal-malkajgiri,500067,1,8,9
Telangana,Medchal-malkajgiri,500068,2,12,14
Telangana,Medchal-malkajgiri,500085,1,8,9
Telangana,Medchal-malkajgiri,500090,7,35,42
Telangana,Medchal-malkajgiri,500100,2,11,13
Telangana,Medchal-malkajgiri,500101,1,3,4
Telangana,Medchal-malkajgiri,500103,0,1,1
Telangana,Medchal−malkajgiri,500043,1,6,7
Telangana,Medchal−malkajgiri,500083,2,10,12
Telangana,Mulugu,506172,1,11,12
Telangana,Mulugu,506343,1,6,7
Telangana,Mulugu,506344,1,6,7
Telangana,Mulugu,506347,1,6,7
Telangana,Mulugu,506349,1,6,7
Telangana,Mulugu,506352,1,5,6
Telangana,Mulugu,507133,1,6,7
Telangana,Nagarkurnool,509201,2,6,8
Telangana,Nagarkurnool,509209,3,12,15
Telangana,Nagarkurnool,509349,1,8,9
Telangana,Nagarkurnool,509375,3,10,13
Telangana,Nagarkurnool,509401,3,10,13
Telangana,Nagarkurnool,509406,1,5,6
Telangana,Nagarkurnool,509412,3,10,13
Telangana,Nalgonda,508001,6,44,50
Telangana,Nalgonda,508002,0,1,1
Telangana,Nalgonda,508004,1,7,8
Telangana,Nalgonda,508101,2,13,15
Telangana,Nalgonda,508105,1,12,13
Telangana,Nalgonda,508112,2,19,21
Telangana,Nalgonda,508114,1,13,14
Telangana,Nalgonda,508116,2,23,25
Telangana,Nalgonda,508126,2,15,17
Telangana,Nalgonda,508201,3,18,21
Telangana,Nalgonda,508202,1,9,10
Telangana,Nalgonda,508203,0,1,1
Telangana,Nalgonda,508205,2,12,14
Telangana,Nalgonda,508207,6,43,49
Telangana,Nalgonda,508212,2,15,17
Telangana,Nalgonda,508221,1,14,15
Telangana,Nalgonda,508223,1,7,8
Telangana,Nalgonda,508238,1,6,7
Telangana,Nalgonda,508244,1,9,10
Telangana,Nalgonda,508245,1,11,12
Telangana,Nalgonda,508247,1,10,11
Telangana,Nalgonda,508252,5,36,41
Telangana,Nalgonda,508254,1,12,13
Telangana,Nalgonda,508257,1,10,11
Telangana,Nalgonda,508258,2,9,11
Telangana,Nalgonda,508285,1,7,8
Telangana,Nalgonda,508373,1,11,12
Telangana,Nalgonda,508376,1,7,8
Telangana,Nalgonda,508377,1,6,7
Telangana,Narayanpet,509130,2,10,12
Telangana,Narayanpet,509208,3,14,17
Telangana,Narayanpet,509351,2,6,8
Telangana,Nizamabad,503001,11,65,76
Telangana,Nizamabad,503003,1,8,9
Telangana,Nizamabad,503108,1,3,4
Telangana,Nizamabad,503110,1,8,9
Telangana,Nizamabad,503122,1,7,8
Telangana,Nizamabad,503123,2,12,14
Telangana,Nizamabad,503125,1,6,7
Telangana,Nizamabad,503175,3,14,17
Telangana,Nizamabad,503180,1,5,6
Telangana,Nizamabad,503185,5,22,27
Telangana,Nizamabad,503187,3,16,19
Telangana,Nizamabad,503188,1,3,4
Telangana,Nizamabad,503202,1,5,6
Telangana,Nizamabad,503207,2,8,10
Telangana,Nizamabad,503217,1,5,6
Telangana,Nizamabad,503218,1,6,7
Telangana,Nizamabad,503219,1,6,7
Telangana,Nizamabad,503224,3,26,29
Telangana,Nizamabad,503225,2,9,11
Telangana,Nizamabad,503235,3,8,11
Telangana,Nizamabad,503246,1,9,10
Telangana,Nizamabad,503307,4,17,21
Telangana,Nizamabad,503308,1,8,9
Telangana,Nizamabad,503309,2,8,10
Telangana,Nizamabad,503310,2,7,9
Telangana,Nizamabad,503311,2,9,11
Telangana,Nizamabad,503322,0,1,1
Telangana,Peddapalli,505152,1,10,11
Telangana,Peddapalli,505153,1,6,7
Telangana,Peddapalli,505184,1,9,10
Telangana,Peddapalli,505212,1,8,9
Telangana,Peddapalli,505525,1,10,11
Telangana,Rajanna Sircilla,505302,2,10,12
Telangana,Rajanna Sircilla,505304,1,6,7
