state,district,pincode,age_0_5,age_5_17,age_18_greater,total
Uttar Pradesh,Gonda,271202,3,2,0,5
Uttar Pradesh,Gonda,271204,3,3,0,6
Uttar Pradesh,Gonda,271209,2,2,0,4
Uttar Pradesh,Gonda,271301,2,2,0,4
Uttar Pradesh,Gonda,271303,3,3,0,6
Uttar Pradesh,Gonda,271304,0,1,0,1
Uttar Pradesh,Gonda,271308,2,0,0,2
Uttar Pradesh,Gonda,271309,1,1,0,2
Uttar Pradesh,Gonda,271310,1,1,0,2
Uttar Pradesh,Gonda,271311,4,3,0,7
Uttar Pradesh,Gonda,271312,6,8,0,14
Uttar Pradesh,Gonda,271313,2,2,0,4
Uttar Pradesh,Gonda,271319,2,2,0,4
Uttar Pradesh,Gonda,271401,3,6,0,9
Uttar Pradesh,Gonda,271402,2,3,0,5
Uttar Pradesh,Gonda,271403,4,7,0,11
Uttar Pradesh,Gonda,271502,7,6,0,13
Uttar Pradesh,Gonda,271503,12,8,1,21
Uttar Pradesh,Gonda,271504,9,9,1,19
Uttar Pradesh,Gonda,271601,1,2,0,3
Uttar Pradesh,Gonda,271602,2,2,0,4
Uttar Pradesh,Gorakhpur,273001,9,20,2,31
Uttar Pradesh,Gorakhpur,273002,2,2,0,4
Uttar Pradesh,Gorakhpur,273003,1,1,0,2
Uttar Pradesh,Gorakhpur,273004,1,2,0,3
Uttar Pradesh,Gorakhpur,273005,1,3,0,4
Uttar Pradesh,Gorakhpur,273006,1,1,0,2
Uttar Pradesh,Gorakhpur,273007,4,5,0,9
Uttar Pradesh,Gorakhpur,273008,5,9,1,15
Uttar Pradesh,Gorakhpur,273009,0,1,0,1
Uttar Pradesh,Gorakhpur,273010,1,1,0,2
Uttar Pradesh,Gorakhpur,273012,1,1,0,2
Uttar Pradesh,Gorakhpur,273013,2,3,0,5
Uttar Pradesh,Gorakhpur,273014,2,3,0,5
Uttar Pradesh,Gorakhpur,273015,8,16,1,25
Uttar Pradesh,Gorakhpur,273016,5,10,0,15
Uttar Pradesh,Gorakhpur,273017,1,1,0,2
Uttar Pradesh,Gorakhpur,273152,2,3,0,5
Uttar Pradesh,Gorakhpur,273155,2,4,0,6
Uttar Pradesh,Gorakhpur,273158,2,5,0,7
Uttar Pradesh,Gorakhpur,273161,1,3,0,4
Uttar Pradesh,Gorakhpur,273165,3,4,0,7
Uttar Pradesh,Gorakhpur,273201,2,2,0,4
Uttar Pradesh,Gorakhpur,273202,3,3,0,6
Uttar Pradesh,Gorakhpur,273203,1,2,0,3
Uttar Pradesh,Gorakhpur,273209,7,11,0,18
Uttar Pradesh,Gorakhpur,273211,2,2,0,4
Uttar Pradesh,Gorakhpur,273212,4,7,0,11
Uttar Pradesh,Gorakhpur,273213,1,2,0,3
Uttar Pradesh,Gorakhpur,273306,2,2,0,4
Uttar Pradesh,Gorakhpur,273401,2,2,0,4
Uttar Pradesh,Gorakhpur,273402,7,11,0,18
Uttar Pradesh,Gorakhpur,273403,2,3,0,5
Uttar Pradesh,Gorakhpur,273404,2,3,0,5
Uttar Pradesh,Gorakhpur,273405,1,1,0,2
Uttar Pradesh,Gorakhpur,273406,1,3,0,4
Uttar Pradesh,Gorakhpur,273407,2,3,0,5
Uttar Pradesh,Gorakhpur,273408,2,3,0,5
Uttar Pradesh,Gorakhpur,273409,1,2,0,3
Uttar Pradesh,Gorakhpur,273411,2,3,0,5
Uttar Pradesh,Gorakhpur,273412,5,6,0,11
Uttar Pradesh,Gorakhpur,273413,3,5,0,8
Uttar Pradesh,Hamirpur,210301,2,2,0,4
Uttar Pradesh,Hamirpur,210341,1,1,0,2
Uttar Pradesh,Hamirpur,210423,4,2,0,6
Uttar Pradesh,Hamirpur,210425,2,1,0,3
Uttar Pradesh,Hamirpur,210428,1,1,0,2
Uttar Pradesh,Hamirpur,210429,4,2,0,6
Uttar Pradesh,Hamirpur,210430,2,1,0,3
Uttar Pradesh,Hamirpur,210431,4,2,0,6
Uttar Pradesh,Hamirpur,210432,2,2,0,4
Uttar Pradesh,Hamirpur,210501,2,2,0,4
Uttar Pradesh,Hamirpur,210502,3,2,0,5
Uttar Pradesh,Hamirpur,210505,3,4,0,7
Uttar Pradesh,Hamirpur,210506,2,1,0,3
Uttar Pradesh,Hamirpur,210507,5,3,0,8
Uttar Pradesh,Hardoi,241001,43,38,1,82
Uttar Pradesh,Hardoi,241121,3,3,0,6
Uttar Pradesh,Hardoi,241122,2,2,0,4
Uttar Pradesh,Hardoi,241123,14,16,0,30
Uttar Pradesh,Hardoi,241124,20,22,1,43
Uttar Pradesh,Hardoi,241125,4,3,0,7
Uttar Pradesh,Hardoi,241126,3,2,0,5
Uttar Pradesh,Hardoi,241201,3,2,0,5
Uttar Pradesh,Hardoi,241202,3,3,0,6
Uttar Pradesh,Hardoi,241203,2,3,0,5
Uttar Pradesh,Hardoi,241204,15,10,0,25
Uttar Pradesh,Hardoi,241301,6,5,0,11
Uttar Pradesh,Hardoi,241302,2,3,0,5
Uttar Pradesh,Hardoi,241303,7,5,0,12
Uttar Pradesh,Hardoi,241304,5,5,0,10
Uttar Pradesh,Hardoi,241305,2,1,0,3
Uttar Pradesh,Hardoi,241401,2,2,0,4
Uttar Pradesh,Hardoi,241402,11,19,0,30
Uttar Pradesh,Hardoi,241403,5,4,0,9
Uttar Pradesh,Hardoi,241404,7,8,0,15
Uttar Pradesh,Hardoi,241405,2,2,0,4
Uttar Pradesh,Hardoi,241406,6,6,1,13
Uttar Pradesh,Hardoi,241407,4,4,0,8
Uttar Pradesh,Hathras,204102,3,1,0,4
Uttar Pradesh,Hathras,204211,2,2,0,4
Uttar Pradesh,Hathras,204212,3,2,0,5
Uttar Pradesh,Hathras,204214,2,2,0,4
Uttar Pradesh,Hathras,281001,8,6,0,14
Uttar Pradesh,Hathras,281104,2,1,0,3
Uttar Pradesh,Hathras,281302,2,2,0,4
Uttar Pradesh,Hathras,281306,4,3,0,7
Uttar Pradesh,Hathras,281307,3,2,0,5
Uttar Pradesh,Hathras,281308,1,2,0,3
Uttar Pradesh,Jalaun,284204,10,5,0,15
Uttar Pradesh,Jalaun,284306,2,1,0,3
Uttar Pradesh,Jalaun,285001,9,9,0,18
Uttar Pradesh,Jalaun,285121,2,2,0,4
Uttar Pradesh,Jalaun,285122,1,1,0,2
Uttar Pradesh,Jalaun,285123,4,5,0,9
Uttar Pradesh,Jalaun,285124,2,2,0,4
Uttar Pradesh,Jalaun,285125,2,2,0,4
Uttar Pradesh,Jalaun,285126,2,1,0,3
Uttar Pradesh,Jalaun,285127,2,1,0,3
Uttar Pradesh,Jalaun,285128,1,1,0,2
Uttar Pradesh,Jalaun,285129,2,1,0,3
Uttar Pradesh,Jalaun,285130,1,2,0,3
Uttar Pradesh,Jalaun,285201,2,1,0,3
Uttar Pradesh,Jalaun,285202,1,2,0,3
Uttar Pradesh,Jalaun,285203,3,3,0,6
Uttar Pradesh,Jalaun,285204,2,2,0,4
Uttar Pradesh,Jalaun,285205,5,3,0,8
Uttar Pradesh,Jalaun,285206,1,1,0,2
Uttar Pradesh,Jalaun,285223,1,1,0,2
Uttar Pradesh,Jaunpur,222001,11,17,1,29
Uttar Pradesh,Jaunpur,222002,2,3,0,5
Uttar Pradesh,Jaunpur,222003,0,1,0,1
Uttar Pradesh,Jaunpur,222101,1,1,0,2
Uttar Pradesh,Jaunpur,222102,0,1,0,1
Uttar Pradesh,Jaunpur,222103,0,1,0,1
Uttar Pradesh,Jaunpur,222105,1,2,0,3
Uttar Pradesh,Jaunpur,222107,0,1,0,1
Uttar Pradesh,Jaunpur,222108,1,1,0,2
Uttar Pradesh,Jaunpur,222109,2,3,0,5
Uttar Pradesh,Jaunpur,222110,0,1,0,1
Uttar Pradesh,Jaunpur,222111,0,1,0,1
Uttar Pradesh,Jaunpur,222112,1,0,0,1
Uttar Pradesh,Jaunpur,222113,1,1,0,2
Uttar Pradesh,Jaunpur,222125,3,5,0,8
Uttar Pradesh,Jaunpur,222127,1,2,0,3
Uttar Pradesh,Jaunpur,222128,1,2,0,3
Uttar Pradesh,Jaunpur,222129,2,3,0,5
Uttar Pradesh,Jaunpur,222131,1,3,0,4
Uttar Pradesh,Jaunpur,222132,2,4,0,6
Uttar Pradesh,Jaunpur,222133,1,2,0,3
Uttar Pradesh,Jaunpur,222135,1,3,0,4
Uttar Pradesh,Jaunpur,222136,2,5,0,7
Uttar Pradesh,Jaunpur,222137,1,2,0,3
Uttar Pradesh,Jaunpur,222138,1,1,0,2
Uttar Pradesh,Jaunpur,222139,6,16,1,23
Uttar Pradesh,Jaunpur,222141,2,3,0,5
Uttar Pradesh,Jaunpur,222142,2,4,0,6
Uttar Pradesh,Jaunpur,222143,2,4,0,6
Uttar Pradesh,Jaunpur,222144,1,2,0,3
Uttar Pradesh,Jaunpur,222145,1,2,0,3
Uttar Pradesh,Jaunpur,222146,1,2,0,3
Uttar Pradesh,Jaunpur,222148,1,2,0,3
Uttar Pradesh,Jaunpur,222149,1,2,0,3
Uttar Pradesh,Jaunpur,222161,3,8,0,11
Uttar Pradesh,Jaunpur,222162,2,3,0,5
Uttar Pradesh,Jaunpur,222165,1,2,0,3
Uttar Pradesh,Jaunpur,222170,2,3,0,5
Uttar Pradesh,Jaunpur,222175,2,2,0,4
Uttar Pradesh,Jaunpur,222180,2,2,0,4
Uttar Pradesh,Jaunpur,222181,1,2,0,3
Uttar Pradesh,Jaunpur,222201,1,2,0,3
Uttar Pradesh,Jaunpur,222202,3,5,0,8
Uttar Pradesh,Jaunpur,222203,2,6,0,8
Uttar Pradesh,Jaunpur,222204,1,2,0,3
Uttar Pradesh,Jaunpur,223101,4,10,0,14
Uttar Pradesh,Jaunpur,223102,1,2,0,3
Uttar Pradesh,Jaunpur,223103,2,2,0,4
Uttar Pradesh,Jaunpur,223104,4,5,0,9
Uttar Pradesh,Jaunpur,223105,1,2,0,3
Uttar Pradesh,Jaunpur,223106,0,1,0,1
Uttar Pradesh,Jaunpur,223107,1,0,0,1
Uttar Pradesh,Jhansi,284001,4,2,0,6
Uttar Pradesh,Jhansi,284002,6,3,0,9
Uttar Pradesh,Jhansi,284003,6,4,0,10
Uttar Pradesh,Jhansi,284120,2,1,0,3
Uttar Pradesh,Jhansi,284121,2,2,0,4
Uttar Pradesh,Jhansi,284123,3,1,0,4
Uttar Pradesh,Jhansi,284127,1,1,0,2
Uttar Pradesh,Jhansi,284128,2,1,0,3
Uttar Pradesh,Jhansi,284135,2,1,0,3
Uttar Pradesh,Jhansi,284201,2,1,0,3
Uttar Pradesh,Jhansi,284202,6,3,0,9
Uttar Pradesh,Jhansi,284203,1,1,0,2
Uttar Pradesh,Jhansi,284205,6,3,0,9
Uttar Pradesh,Jhansi,284206,2,2,0,4
Uttar Pradesh,Jhansi,284301,2,1,0,3
Uttar Pradesh,Jhansi,284302,2,1,0,3
Uttar Pradesh,Jhansi,284303,4,2,0,6
Uttar Pradesh,Jhansi,284304,3,2,0,5
Uttar Pradesh,Jhansi,284305,1,1,0,2
Uttar Pradesh,Jhansi,284401,2,2,0,4
Uttar Pradesh,Jhansi,284403,13,3,0,16
Uttar Pradesh,Jhansi,284419,2,2,0,4
Uttar Pradesh,Kannauj,209720,1,1,0,2
Uttar Pradesh,Kannauj,209722,8,10,0,18
Uttar Pradesh,Kannauj,209723,1,2,0,3
Uttar Pradesh,Kannauj,209725,3,2,0,5
Uttar Pradesh,Kannauj,209726,1,1,0,2
Uttar Pradesh,Kannauj,209727,5,3,0,8
Uttar Pradesh,Kannauj,209728,4,4,0,8
Uttar Pradesh,Kannauj,209729,1,3,0,4
Uttar Pradesh,Kannauj,209731,5,6,0,11
Uttar Pradesh,Kannauj,209732,2,2,0,4
Uttar Pradesh,Kannauj,209733,3,2,0,5
Uttar Pradesh,Kannauj,209734,2,2,0,4
Uttar Pradesh,Kannauj,209735,1,2,0,3
Uttar Pradesh,Kannauj,209736,1,1,0,2
Uttar Pradesh,Kannauj,209738,1,2,0,3
Uttar Pradesh,Kannauj,209747,1,1,0,2
Uttar Pradesh,Kanpur Dehat,208001,23,25,2,50
Uttar Pradesh,Kanpur Dehat,209101,3,3,0,6
Uttar Pradesh,Kanpur Dehat,209111,3,2,0,5
Uttar Pradesh,Kanpur Dehat,209112,2,1,0,3
Uttar Pradesh,Kanpur Dehat,209115,3,3,0,6
Uttar Pradesh,Kanpur Dehat,209121,2,2,0,4
Uttar Pradesh,Kanpur Dehat,209125,1,0,0,1
Uttar Pradesh,Kanpur Dehat,209202,3,4,0,7
Uttar Pradesh,Kanpur Dehat,209204,3,4,0,7
Uttar Pradesh,Kanpur Dehat,209206,8,12,1,21
Uttar Pradesh,Kanpur Dehat,209208,1,1,0,2
Uttar Pradesh,Kanpur Dehat,209210,4,3,0,7
Uttar Pradesh,Kanpur Dehat,209301,5,5,0,10
Uttar Pradesh,Kanpur Dehat,209302,8,6,0,14
Uttar Pradesh,Kanpur Dehat,209303,6,4,0,10
Uttar Pradesh,Kanpur Dehat,209304,1,2,0,3
Uttar Pradesh,Kanpur Dehat,209306,7,11,1,19
Uttar Pradesh,Kanpur Dehat,209307,3,3,0,6
Uttar Pradesh,Kanpur Dehat,209308,3,2,0,5
Uttar Pradesh,Kanpur Dehat,209310,2,1,0,3
Uttar Pradesh,Kanpur Dehat,209311,1,1,0,2
Uttar Pradesh,Kanpur Dehat,209312,2,1,0,3
Uttar Pradesh,Kanpur Dehat,209715,4,3,0,7
Uttar Pradesh,Kanpur Dehat,209801,48,49,2,99
Uttar Pradesh,Kanpur Dehat,241501,7,5,0,12
Uttar Pradesh,Kanpur Dehat,241504,8,6,0,14
Uttar Pradesh,Kanpur Nagar,208002,6,6,0,12
Uttar Pradesh,Kanpur Nagar,208003,2,2,0,4
Uttar Pradesh,Kanpur Nagar,208004,3,2,0,5
Uttar Pradesh,Kanpur Nagar,208005,2,2,0,4
Uttar Pradesh,Kanpur Nagar,208006,2,1,0,3
Uttar Pradesh,Kanpur Nagar,208007,4,4,0,8
Uttar Pradesh,Kanpur Nagar,208008,1,1,0,2
Uttar Pradesh,Kanpur Nagar,208009,1,1,0,2
Uttar Pradesh,Kanpur Nagar,208010,6,4,0,10
Uttar Pradesh,Kanpur Nagar,208011,5,6,0,11
Uttar Pradesh,Kanpur Nagar,208012,3,2,0,5
Uttar Pradesh,Kanpur Nagar,208013,2,2,0,4
Uttar Pradesh,Kanpur Nagar,208014,2,3,0,5
Uttar Pradesh,Kanpur Nagar,208015,1,1,0,2
Uttar Pradesh,Kanpur Nagar,208016,1,1,0,2
Uttar Pradesh,Kanpur Nagar,208017,5,6,0,11
Uttar Pradesh,Kanpur Nagar,208019,2,3,0,5
Uttar Pradesh,Kanpur Nagar,208020,3,4,0,7
Uttar Pradesh,Kanpur Nagar,208021,10,10,0,20
Uttar Pradesh,Kanpur Nagar,208022,2,3,0,5
Uttar Pradesh,Kanpur Nagar,208023,3,1,0,4
Uttar Pradesh,Kanpur Nagar,208024,1,1,0,2
Uttar Pradesh,Kanpur Nagar,208025,1,2,0,3
Uttar Pradesh,Kanpur Nagar,208026,1,1,0,2
Uttar Pradesh,Kanpur Nagar,208027,8,9,0,17
Uttar Pradesh,Kanpur Nagar,209201,1,0,0,1
Uttar Pradesh,Kanpur Nagar,209203,2,2,0,4
Uttar Pradesh,Kanpur Nagar,209205,2,2,0,4
Uttar Pradesh,Kanpur Nagar,209209,1,2,0,3
Uttar Pradesh,Kanpur Nagar,209214,4,5,0,9
Uttar Pradesh,Kanpur Nagar,209217,3,3,0,6
Uttar Pradesh,Kanpur Nagar,209305,1,1,0,2
Uttar Pradesh,Kanpur Nagar,209401,3,4,0,7
Uttar Pradesh,Kanpur Nagar,209402,6,8,1,15
Uttar Pradesh,Kasganj,207241,2,1,0,3
Uttar Pradesh,Kasganj,207242,15,12,1,28
Uttar Pradesh,Kasganj,207402,2,1,0,3
Uttar Pradesh,Kasganj,207403,2,2,0,4
Uttar Pradesh,Kaushambi,212205,3,2,0,5
Uttar Pradesh,Kaushambi,212206,6,4,0,10
Uttar Pradesh,Kaushambi,212207,6,4,0,10
Uttar Pradesh,Kaushambi,212210,0,1,0,1
Uttar Pradesh,Kaushambi,212216,5,3,0,8
Uttar Pradesh,Kaushambi,212218,2,2,0,4
Uttar Pradesh,Kheri,261121,7,8,0,15
Uttar Pradesh,Kheri,261501,4,5,0,9
Uttar Pradesh,Kheri,261502,6,10,1,17
Uttar Pradesh,Kheri,261505,15,19,0,34
Uttar Pradesh,Kheri,261506,8,8,0,16
Uttar Pradesh,Kheri,262701,15,12,0,27
Uttar Pradesh,Kheri,262702,3,1,0,4
Uttar Pradesh,Kheri,262721,2,1,0,3
Uttar Pradesh,Kheri,262722,5,4,0,9
Uttar Pradesh,Kheri,262723,4,6,0,10
Uttar Pradesh,Kheri,262724,4,7,0,11
Uttar Pradesh,Kheri,262725,3,2,0,5
Uttar Pradesh,Kheri,262726,2,2,0,4
Uttar Pradesh,Kheri,262727,2,6,0,8
Uttar Pradesh,Kheri,262728,3,2,0,5
Uttar Pradesh,Kheri,262801,2,2,0,4
Uttar Pradesh,Kheri,262802,15,18,0,33
Uttar Pradesh,Kheri,262803,2,1,0,3
Uttar Pradesh,Kheri,262804,26,22,1,49
Uttar Pradesh,Kheri,262805,1,3,0,4
Uttar Pradesh,Kheri,262901,3,3,0,6
Uttar Pradesh,Kheri,262902,9,9,0,18
Uttar Pradesh,Kheri,262903,8,13,1,22
Uttar Pradesh,Kheri,262904,2,1,0,3
Uttar Pradesh,Kheri,262905,1,3,0,4
Uttar Pradesh,Kheri,262906,4,4,0,8
Uttar Pradesh,Kushi Nagar,274304,18,19,0,37
Uttar Pradesh,Kushinagar,274149,4,6,0,10
Uttar Pradesh,Kushinagar,274207,2,4,0,6
Uttar Pradesh,Kushinagar,274301,3,5,0,8
Uttar Pradesh,Kushinagar,274302,5,4,0,9
Uttar Pradesh,Kushinagar,274303,3,4,0,7
Uttar Pradesh,Kushinagar,274305,4,7,0,11
Uttar Pradesh,Kushinagar,274306,4,6,0,10
Uttar Pradesh,Kushinagar,274401,4,5,0,9
Uttar Pradesh,Kushinagar,274403,1,1,0,2
Uttar Pradesh,Kushinagar,274406,3,4,0,7
Uttar Pradesh,Kushinagar,274407,3,5,0,8
Uttar Pradesh,Kushinagar,274409,3,4,0,7
Uttar Pradesh,Lalitpur,284122,3,1,0,4
Uttar Pradesh,Lalitpur,284124,3,1,0,4
Uttar Pradesh,Lalitpur,284125,0,1,0,1
Uttar Pradesh,Lalitpur,284126,5,2,0,7
Uttar Pradesh,Lalitpur,284136,1,0,0,1
Uttar Pradesh,Lalitpur,284402,4,2,0,6
Uttar Pradesh,Lalitpur,284404,7,4,0,11
Uttar Pradesh,Lalitpur,284405,6,3,0,9
Uttar Pradesh,Lalitpur,284406,3,1,0,4
Uttar Pradesh,Lalitpur,284501,2,0,0,2
Uttar Pradesh,Lucknow,226001,8,6,0,14
Uttar Pradesh,Lucknow,226002,7,7,0,14
Uttar Pradesh,Lucknow,226003,32,26,1,59
Uttar Pradesh,Lucknow,226004,7,5,0,12
Uttar Pradesh,Lucknow,226005,8,9,1,18
Uttar Pradesh,Lucknow,226006,1,1,0,2
Uttar Pradesh,Lucknow,226007,1,1,0,2
Uttar Pradesh,Lucknow,226008,4,4,0,8
Uttar Pradesh,Lucknow,226009,1,1,0,2
Uttar Pradesh,Lucknow,226010,9,10,0,19
Uttar Pradesh,Lucknow,226011,2,2,0,4
Uttar Pradesh,Lucknow,226012,3,2,0,5
Uttar Pradesh,Lucknow,226013,1,1,0,2
Uttar Pradesh,Lucknow,226014,1,1,0,2
Uttar Pradesh,Lucknow,226015,1,1,0,2
Uttar Pradesh,Lucknow,226016,8,7,0,15
Uttar Pradesh,Lucknow,226017,9,8,0,17
Uttar Pradesh,Lucknow,226018,6,4,0,10
Uttar Pradesh,Lucknow,226019,0,1,0,1
Uttar Pradesh,Lucknow,226020,9,7,0,16
Uttar Pradesh,Lucknow,226021,8,5,0,13
Uttar Pradesh,Lucknow,226022,4,3,0,7
Uttar Pradesh,Lucknow,226023,2,2,0,4
Uttar Pradesh,Lucknow,226024,2,2,0,4
Uttar Pradesh,Lucknow,226025,1,2,0,3
Uttar Pradesh,Lucknow,226026,1,2,0,3
Uttar Pradesh,Lucknow,226028,3,3,0,6
Uttar Pradesh,Lucknow,226029,1,1,0,2
Uttar Pradesh,Lucknow,226030,1,1,0,2
Uttar Pradesh,Lucknow,226031,1,1,0,2
Uttar Pradesh,Lucknow,226101,4,1,0,5
Uttar Pradesh,Lucknow,226102,1,0,0,1
Uttar Pradesh,Lucknow,226201,1,0,0,1
Uttar Pradesh,Lucknow,226202,0,0,0,0
Uttar Pradesh,Lucknow,226203,1,0,0,1
Uttar Pradesh,Lucknow,226301,2,1,0,3
Uttar Pradesh,Lucknow,226302,1,1,0,2
Uttar Pradesh,Lucknow,226401,2,1,0,3
Uttar Pradesh,Lucknow,226501,1,0,0,1
Uttar Pradesh,Lucknow,227101,1,2,0,3
Uttar Pradesh,Lucknow,227105,2,2,0,4
Uttar Pradesh,Lucknow,227107,6,3,0,9
Uttar Pradesh,Lucknow,227111,5,3,0,8
Uttar Pradesh,Lucknow,227115,3,4,0,7
Uttar Pradesh,Lucknow,227116,2,1,0,3
Uttar Pradesh,Lucknow,227125,2,2,0,4
Uttar Pradesh,Lucknow,227132,0,1,0,1
Uttar Pradesh,Lucknow,227202,3,2,0,5
Uttar Pradesh,Lucknow,227205,3,3,0,6
Uttar Pradesh,Lucknow,227305,6,5,0,11
Uttar Pradesh,Lucknow,227308,4,3,0,7
Uttar Pradesh,Lucknow,227309,2,2,0,4
Uttar Pradesh,Maharajganj,273151,3,5,0,8
Uttar Pradesh,Maharajganj,273157,7,13,0,20
Uttar Pradesh,Maharajganj,273162,8,15,0,23
Uttar Pradesh,Maharajganj,273163,4,7,0,11
Uttar Pradesh,Maharajganj,273164,17,31,2,50
Uttar Pradesh,Maharajganj,273207,2,3,0,5
Uttar Pradesh,Maharajganj,273301,2,4,0,6
Uttar Pradesh,Maharajganj,273302,5,5,0,10
Uttar Pradesh,Maharajganj,273303,11,27,1,39
Uttar Pradesh,Maharajganj,273304,8,10,1,19
Uttar Pradesh,Maharajganj,273305,8,14,1,23
Uttar Pradesh,Mahoba,210421,3,2,0,5
Uttar Pradesh,Mahoba,210424,4,2,0,6
Uttar Pradesh,Mahoba,210426,3,2,0,5
Uttar Pradesh,Mahoba,210427,6,4,0,10
Uttar Pradesh,Mahoba,210433,3,1,0,4
Uttar Pradesh,Mainpuri,205001,22,25,1,48
Uttar Pradesh,Mainpuri,205247,3,5,0,8
Uttar Pradesh,Mainpuri,205262,10,13,0,23
Uttar Pradesh,Mainpuri,205263,2,3,0,5
Uttar Pradesh,Mainpuri,205264,4,4,0,8
Uttar Pradesh,Mainpuri,205265,4,6,0,10
Uttar Pradesh,Mainpuri,205267,3,4,0,7
Uttar Pradesh,Mainpuri,205268,2,2,0,4
Uttar Pradesh,Mainpuri,205301,1,1,0,2
Uttar Pradesh,Mainpuri,205303,1,1,0,2
Uttar Pradesh,Mainpuri,205304,1,1,0,2
Uttar Pradesh,Mainpuri,206301,6,10,0,16
Uttar Pradesh,Mainpuri,206302,3,4,0,7
Uttar Pradesh,Mainpuri,206303,2,2,0,4
Uttar Pradesh,Mathura,281003,2,1,0,3
Uttar Pradesh,Mathura,281004,8,8,0,16
Uttar Pradesh,Mathura,281005,2,2,0,4
Uttar Pradesh,Mathura,281006,2,2,0,4
Uttar Pradesh,Mathura,281121,5,6,0,11
Uttar Pradesh,Mathura,281122,2,3,0,5
Uttar Pradesh,Mathura,281123,2,3,0,5
Uttar Pradesh,Mathura,281201,3,3,0,6
Uttar Pradesh,Mathura,281202,3,3,0,6
Uttar Pradesh,Mathura,281203,2,1,0,3
Uttar Pradesh,Mathura,281204,5,5,0,10
Uttar Pradesh,Mathura,281205,3,2,0,5
Uttar Pradesh,Mathura,281206,1,1,0,2
Uttar Pradesh,Mathura,281301,3,4,0,7
Uttar Pradesh,Mathura,281303,1,1,0,2
Uttar Pradesh,Mathura,281305,1,2,0,3
Uttar Pradesh,Mathura,281401,4,3,0,7
Uttar Pradesh,Mathura,281403,8,4,0,12
Uttar Pradesh,Mathura,281404,2,3,0,5
Uttar Pradesh,Mathura,281405,2,2,0,4
Uttar Pradesh,Mathura,281406,3,2,0,5
Uttar Pradesh,Mathura,281501,2,2,0,4
Uttar Pradesh,Mathura,281502,6,4,0,10
Uttar Pradesh,Mathura,281504,2,1,0,3
Uttar Pradesh,Mau,121705,1,2,0,3
Uttar Pradesh,Mau,221601,2,3,0,5
Uttar Pradesh,Mau,221602,1,3,0,4
Uttar Pradesh,Mau,221603,2,4,0,6
Uttar Pradesh,Mau,221705,0,1,0,1
Uttar Pradesh,Mau,221706,2,3,0,5
Uttar Pradesh,Mau,275101,8,11,0,19
Uttar Pradesh,Mau,275102,1,3,0,4
Uttar Pradesh,Mau,275105,2,3,0,5
Uttar Pradesh,Mau,275301,2,5,0,7
Uttar Pradesh,Mau,275302,1,2,0,3
Uttar Pradesh,Mau,275304,2,5,0,7
Uttar Pradesh,Mau,275305,2,5,0,7
Uttar Pradesh,Mau,275306,1,1,0,2
Uttar Pradesh,Mau,275307,1,2,0,3
Uttar Pradesh,Mau,276306,1,3,0,4
Uttar Pradesh,Meerut,245206,6,5,0,11
Uttar Pradesh,Meerut,250002,70,44,1,115
Uttar Pradesh,Meerut,250003,1,0,0,1
Uttar Pradesh,Meerut,250004,8,5,0,13
Uttar Pradesh,Meerut,250005,1,0,0,1
Uttar Pradesh,Meerut,250103,3,2,0,5
Uttar Pradesh,Meerut,250104,4,2,0,6
Uttar Pradesh,Meerut,250106,2,2,0,4
Uttar Pradesh,Meerut,250110,2,2,0,4
Uttar Pradesh,Meerut,250205,2,1,0,3
Uttar Pradesh,Meerut,250221,3,2,0,5
Uttar Pradesh,Meerut,250222,2,2,0,4
Uttar Pradesh,Meerut,250223,2,2,0,4
Uttar Pradesh,Meerut,250341,3,2,0,5
Uttar Pradesh,Meerut,250342,10,7,0,17
Uttar Pradesh,Meerut,250344,4,5,0,9
Uttar Pradesh,Meerut,250401,9,6,0,15
Uttar Pradesh,Meerut,250402,1,0,0,1
Uttar Pradesh,Meerut,250404,4,3,0,7
Uttar Pradesh,Meerut,250406,5,3,0,8
Uttar Pradesh,Meerut,250501,5,2,0,7
Uttar Pradesh,Mirzapur,231001,15,14,0,29
Uttar Pradesh,Mirzapur,231205,3,2,0,5
Uttar Pradesh,Mirzapur,231210,4,5,0,9
Uttar Pradesh,Mirzapur,231211,6,4,0,10
Uttar Pradesh,Mirzapur,231216,8,6,0,14
Uttar Pradesh,Mirzapur,231219,2,3,0,5
Uttar Pradesh,Mirzapur,231301,2,4,0,6
Uttar Pradesh,Mirzapur,231302,3,7,0,10
Uttar Pradesh,Mirzapur,231303,3,3,0,6
Uttar Pradesh,Mirzapur,231304,5,6,0,11
Uttar Pradesh,Mirzapur,231305,2,4,0,6
Uttar Pradesh,Mirzapur,231306,2,1,0,3
Uttar Pradesh,Mirzapur,231307,2,2,0,4
Uttar Pradesh,Mirzapur,231309,1,2,0,3
Uttar Pradesh,Mirzapur,231310,0,2,0,2
Uttar Pradesh,Mirzapur,231311,0,1,0,1
Uttar Pradesh,Mirzapur,231312,3,4,0,7
Uttar Pradesh,Mirzapur,231313,2,2,0,4
Uttar Pradesh,Mirzapur,231314,1,3,0,4
Uttar Pradesh,Mirzapur,231501,3,4,0,7
Uttar Pradesh,Moradabad,202410,5,4,0,9
Uttar Pradesh,Moradabad,202411,4,3,0,7
Uttar Pradesh,Moradabad,202412,6,5,0,11
Uttar Pradesh,Moradabad,202413,6,1,0,7
