state,district,pincode,bio_age_5_17,bio_age_17_,total
Telangana,K.V.Rangareddy,509358,4,3,7
Telangana,K.V.Rangareddy,509371,10,7,17
Telangana,Kamareddy,503122,9,10,19
Telangana,Kamareddy,503305,9,9,18
Telangana,Kamareddy,503310,11,19,30
Telangana,Karimnagar,505101,2,4,6
Telangana,Karimnagar,505122,6,9,15
Telangana,Karimnagar,505129,2,3,5
Telangana,Karimnagar,505152,4,8,12
Telangana,Karimnagar,505172,9,11,20
Telangana,Karimnagar,505174,5,6,11
Telangana,Karimnagar,505184,8,15,23
Telangana,Karimnagar,505186,3,7,10
Telangana,Karimnagar,505187,6,8,14
Telangana,Karimnagar,505188,6,7,13
Telangana,Karimnagar,505209,16,13,29
Telangana,Karimnagar,505210,3,2,5
Telangana,Karimnagar,505211,6,5,11
Telangana,Karimnagar,505214,4,3,7
Telangana,Karimnagar,505215,4,3,7
Telangana,Karimnagar,505301,14,13,27
Telangana,Karimnagar,505303,5,5,10
Telangana,Karimnagar,505330,3,2,5
Telangana,Karimnagar,505331,6,5,11
Telangana,Karimnagar,505401,4,3,7
Telangana,Karimnagar,505403,7,5,12
Telangana,Karimnagar,505415,6,6,12
Telangana,Karimnagar,505416,6,6,12
Telangana,Karimnagar,505445,9,7,16
Telangana,Karimnagar,505451,7,7,14
Telangana,Karimnagar,505454,7,5,12
Telangana,Karimnagar,505460,11,7,18
Telangana,Karimnagar,505462,4,3,7
Telangana,Karimnagar,505468,6,7,13
Telangana,Karimnagar,505471,3,4,7
Telangana,Karimnagar,505472,3,4,7
Telangana,Karimnagar,505473,3,4,7
Telangana,Karimnagar,505474,4,6,10
Telangana,Karimnagar,505475,3,5,8
Telangana,Karimnagar,505476,4,6,10
Telangana,Karimnagar,505480,2,2,4
Telangana,Karimnagar,505481,5,8,13
Telangana,Karimnagar,505497,2,3,5
Telangana,Karimnagar,505498,3,4,7
Telangana,Karimnagar,505501,8,5,13
Telangana,Karimnagar,505502,4,6,10
Telangana,Karimnagar,505503,10,13,23
Telangana,Karimnagar,505504,6,8,14
Telangana,Karimnagar,505505,3,5,8
Telangana,Karimnagar,505514,4,6,10
Telangana,Karimnagar,505525,7,10,17
Telangana,Karimnagar,505526,7,7,14
Telangana,Karimnagar,505527,3,2,5
Telangana,Karimnagar,505528,3,3,6
Telangana,Karimnagar,505529,6,4,10
Telangana,Karimnagar,505530,5,8,13
Telangana,Karimnagar,505531,6,6,12
Telangana,Karimnagar,505532,7,5,12
Telangana,Khammam,507002,14,9,23
Telangana,Khammam,507103,1,0,1
Telangana,Khammam,507111,6,4,10
Telangana,Khammam,507115,18,11,29
Telangana,Khammam,507118,3,2,5
Telangana,Khammam,507119,2,1,3
Telangana,Khammam,507123,17,12,29
Telangana,Khammam,507125,1,1,2
Telangana,Khammam,507133,3,3,6
Telangana,Khammam,507154,1,1,2
Telangana,Khammam,507157,3,3,6
Telangana,Khammam,507158,7,5,12
Telangana,Khammam,507161,7,7,14
Telangana,Khammam,507163,5,3,8
Telangana,Khammam,507164,8,5,13
Telangana,Khammam,507165,12,10,22
Telangana,Khammam,507167,11,7,18
Telangana,Khammam,507170,6,5,11
Telangana,Khammam,507183,4,3,7
Telangana,Khammam,507201,7,5,12
Telangana,Khammam,507202,5,3,8
Telangana,Khammam,507204,7,5,12
Telangana,Khammam,507302,6,6,12
Telangana,Khammam,507303,9,7,16
Telangana,Khammam,507304,4,3,7
Telangana,Khammam,507305,7,4,11
Telangana,Khammam,507306,5,5,10
Telangana,Komaram Bheem,504292,4,5,9
Telangana,Komaram Bheem,504295,6,7,13
Telangana,Komaram Bheem,504296,14,15,29
Telangana,Mahabubabad,506134,5,5,10
Telangana,Mahabubabad,506315,12,10,22
Telangana,Mahabubabad,506324,12,10,22
Telangana,Mahabubnagar,509001,37,37,74
Telangana,Mahabubnagar,509103,10,10,20
Telangana,Mahabubnagar,509104,8,10,18
Telangana,Mahabubnagar,509110,6,9,15
Telangana,Mahabubnagar,509125,18,16,34
Telangana,Mahabubnagar,509127,10,8,18
Telangana,Mahabubnagar,509130,5,4,9
Telangana,Mahabubnagar,509131,6,4,10
Telangana,Mahabubnagar,509135,8,5,13
Telangana,Mahabubnagar,509201,10,18,28
Telangana,Mahabubnagar,509202,8,9,17
Telangana,Mahabubnagar,509204,8,6,14
Telangana,Mahabubnagar,509205,9,7,16
Telangana,Mahabubnagar,509206,10,11,21
Telangana,Mahabubnagar,509210,15,19,34
Telangana,Mahabubnagar,509219,5,5,10
Telangana,Mahabubnagar,509228,6,5,11
Telangana,Mahabubnagar,509235,7,13,20
Telangana,Mahabubnagar,509311,6,6,12
Telangana,Mahabubnagar,509326,1,2,3
Telangana,Mahabubnagar,509327,6,7,13
Telangana,Mahabubnagar,509334,10,9,19
Telangana,Mahabubnagar,509336,8,6,14
Telangana,Mahabubnagar,509338,9,9,18
Telangana,Mahabubnagar,509339,9,10,19
Telangana,Mahabubnagar,509340,7,9,16
Telangana,Mahabubnagar,509351,4,4,8
Telangana,Mahabubnagar,509352,5,5,10
Telangana,Mahabubnagar,509375,13,17,30
Telangana,Mahabubnagar,509376,8,11,19
Telangana,Mahabubnagar,509382,13,15,28
Telangana,Mahabubnagar,509385,10,17,27
Telangana,Mahabubnagar,509401,12,18,30
Telangana,Mahabubnagar,509406,5,7,12
Telangana,Mahabubnagar,509407,7,8,15
Telangana,Mahabubnagar,509408,7,8,15
Telangana,Mahabubnagar,509409,4,4,8
Telangana,Mahabubnagar,509410,4,5,9
Telangana,Mahabubnagar,509411,8,8,16
Telangana,Mahabubnagar,509412,11,9,20
Telangana,Mancherial,504201,10,9,19
Telangana,Mancherial,504204,5,6,11
Telangana,Mancherial,504205,5,6,11
Telangana,Mancherial,504209,3,2,5
Telangana,Mancherial,504214,5,11,16
Telangana,Mancherial,504218,2,2,4
Telangana,Mancherial,504301,4,3,7
Telangana,Mancherial,504302,6,3,9
Telangana,Medak,502101,4,2,6
Telangana,Medak,502102,10,8,18
Telangana,Medak,502109,7,9,16
Telangana,Medak,502110,7,7,14
Telangana,Medak,502113,8,9,17
Telangana,Medak,502115,3,3,6
Telangana,Medak,502117,4,4,8
Telangana,Medak,502125,3,3,6
Telangana,Medak,502130,3,4,7
Telangana,Medak,502205,1,0,1
Telangana,Medak,502228,3,2,5
Telangana,Medak,502249,6,6,12
Telangana,Medak,502256,4,4,8
Telangana,Medak,502267,4,3,7
Telangana,Medak,502269,8,9,17
Telangana,Medak,502271,13,11,24
Telangana,Medak,502273,8,9,17
Telangana,Medak,502276,6,3,9
Telangana,Medak,502277,3,2,5
Telangana,Medak,502280,5,4,9
Telangana,Medak,502287,10,14,24
Telangana,Medak,502290,11,11,22
Telangana,Medak,502293,5,10,15
Telangana,Medak,502294,2,2,4
Telangana,Medak,502302,14,14,28
Telangana,Medak,502303,7,4,11
Telangana,Medak,502305,2,1,3
Telangana,Medak,502310,2,3,5
Telangana,Medak,502311,2,2,4
Telangana,Medak,502314,6,6,12
Telangana,Medak,502316,7,10,17
Telangana,Medak,502319,13,10,23
Telangana,Medak,502324,1,0,1
Telangana,Medak,502325,7,5,12
Telangana,Medak,502329,3,2,5
Telangana,Medak,502331,9,8,17
Telangana,Medak,502335,6,5,11
Telangana,Medak,502336,8,8,16
Telangana,Medak,502345,4,6,10
Telangana,Medak,502371,5,7,12
Telangana,Medak,502372,5,3,8
Telangana,Medak,502375,6,4,10
Telangana,Medak,502381,8,9,17
Telangana,Medchal-malkajgiri,500040,11,13,24
Telangana,Medchal-malkajgiri,500072,16,17,33
Telangana,Medchal-malkajgiri,500087,7,7,14
Telangana,Medchal-malkajgiri,500100,2,3,5
Telangana,Medchal-malkajgiri,500101,2,1,3
Telangana,Medchal?malkajgiri,500039,11,13,24
Telangana,Medchal?malkajgiri,501301,11,14,25
Telangana,Mulugu,506345,4,5,9
Telangana,Mulugu,507136,5,5,10
Telangana,Nagarkurnool,509102,13,11,24
Telangana,Nagarkurnool,509203,6,11,17
Telangana,Nagarkurnool,509209,12,18,30
Telangana,Nagarkurnool,509215,5,7,12
Telangana,Nagarkurnool,509320,7,8,15
Telangana,Nagarkurnool,509324,11,10,21
Telangana,Nagarkurnool,509349,7,11,18
Telangana,Nagarkurnool,509360,5,4,9
Telangana,Nalgonda,508001,30,35,65
Telangana,Nalgonda,508004,4,5,9
Telangana,Nalgonda,508114,9,10,19
Telangana,Nalgonda,508115,5,5,10
Telangana,Nalgonda,508116,17,14,31
Telangana,Nalgonda,508126,7,7,14
Telangana,Nalgonda,508202,11,11,22
Telangana,Nalgonda,508203,3,3,6
Telangana,Nalgonda,508205,8,9,17
Telangana,Nalgonda,508207,42,48,90
Telangana,Nalgonda,508210,9,7,16
Telangana,Nalgonda,508211,16,15,31
Telangana,Nalgonda,508212,7,6,13
Telangana,Nalgonda,508213,23,21,44
Telangana,Nalgonda,508217,8,8,16
Telangana,Nalgonda,508238,5,8,13
Telangana,Nalgonda,508243,11,11,22
Telangana,Nalgonda,508244,8,11,19
Telangana,Nalgonda,508245,8,11,19
Telangana,Nalgonda,508246,9,6,15
Telangana,Nalgonda,508247,7,9,16
Telangana,Nalgonda,508248,25,40,65
Telangana,Nalgonda,508250,9,10,19
Telangana,Nalgonda,508253,8,8,16
Telangana,Nalgonda,508254,8,9,17
Telangana,Nalgonda,508255,10,9,19
Telangana,Nalgonda,508256,7,6,13
Telangana,Nalgonda,508257,6,4,10
Telangana,Nalgonda,508258,15,25,40
Telangana,Nalgonda,508266,9,8,17
Telangana,Nalgonda,508277,9,7,16
Telangana,Nalgonda,508278,8,8,16
Telangana,Nalgonda,508280,6,6,12
Telangana,Nalgonda,508284,7,5,12
Telangana,Nalgonda,508285,4,2,6
Telangana,Nalgonda,508286,4,3,7
Telangana,Nalgonda,508355,10,8,18
Telangana,Nalgonda,508373,9,7,16
Telangana,Nalgonda,508374,7,7,14
Telangana,Nalgonda,508376,4,4,8
Telangana,Nalgonda,508377,3,6,9
Telangana,Narayanpet,509208,10,9,19
Telangana,Narayanpet,509353,4,4,8
Telangana,Nirmal,504101,5,4,9
Telangana,Nirmal,504104,4,4,8
Telangana,Nirmal,504202,8,6,14
Telangana,Nizamabad,503001,44,38,82
Telangana,Nizamabad,503002,13,13,26
Telangana,Nizamabad,503101,6,7,13
Telangana,Nizamabad,503102,2,2,4
Telangana,Nizamabad,503108,6,5,11
Telangana,Nizamabad,503110,5,6,11
Telangana,Nizamabad,503111,16,15,31
Telangana,Nizamabad,503114,7,6,13
Telangana,Nizamabad,503120,3,3,6
Telangana,Nizamabad,503123,4,3,7
Telangana,Nizamabad,503124,7,6,13
Telangana,Nizamabad,503125,5,8,13
Telangana,Nizamabad,503144,5,6,11
Telangana,Nizamabad,503145,5,5,10
Telangana,Nizamabad,503164,17,9,26
Telangana,Nizamabad,503165,26,17,43
Telangana,Nizamabad,503174,1,0,1
Telangana,Nizamabad,503175,18,10,28
Telangana,Nizamabad,503180,7,5,12
Telangana,Nizamabad,503185,24,17,41
Telangana,Nizamabad,503186,6,5,11
Telangana,Nizamabad,503187,14,15,29
Telangana,Nizamabad,503188,9,5,14
Telangana,Nizamabad,503201,9,5,14
Telangana,Nizamabad,503202,6,3,9
Telangana,Nizamabad,503206,7,6,13
Telangana,Nizamabad,503207,18,17,35
Telangana,Nizamabad,503212,9,9,18
Telangana,Nizamabad,503213,7,5,12
Telangana,Nizamabad,503217,9,7,16
Telangana,Nizamabad,503218,7,6,13
Telangana,Nizamabad,503219,10,6,16
Telangana,Nizamabad,503224,22,23,45
Telangana,Nizamabad,503225,9,7,16
Telangana,Nizamabad,503235,11,7,18
Telangana,Nizamabad,503301,6,7,13
Telangana,Nizamabad,503302,5,8,13
Telangana,Nizamabad,503306,6,8,14
Telangana,Nizamabad,503307,20,14,34
Telangana,Nizamabad,503308,8,6,14
Telangana,Nizamabad,503309,10,17,27
Telangana,Nizamabad,503311,10,9,19
Telangana,Nizamabad,503321,5,6,11
Telangana,Nizamabad,503322,1,0,1
Telangana,Nizamabad,505307,5,3,8
Telangana,Peddapalli,505153,5,10,15
Telangana,Peddapalli,505162,4,11,15
Telangana,Peddapalli,505185,5,11,16
Telangana,Peddapalli,505208,4,3,7
Telangana,Peddapalli,505212,5,8,13
Telangana,Rajanna Sircilla,505302,8,8,16
Telangana,Rajanna Sircilla,505304,7,5,12
Telangana,Rajanna Sircilla,505305,8,7,15
Telangana,Rajanna Sircilla,505402,7,6,13
Telangana,Rajanna Sircilla,505404,6,9,15
Telangana,Rajanna Sircilla,505405,6,7,13
Telangana,Rajanna Sircilla,505524,5,10,15
Telangana,Rangareddy,501511,3,4,7
Telangana,Sangareddy,502032,22,14,36
Telangana,Sangareddy,502210,6,4,10
Telangana,Sangareddy,502221,7,7,14
Telangana,Sangareddy,502251,5,4,9
Telangana,Sangareddy,502257,8,9,17
Telangana,Sangareddy,502270,9,12,21
Telangana,Sangareddy,502284,1,1,2
Telangana,Sangareddy,502285,4,4,8
Telangana,Sangareddy,502286,18,18,36
Telangana,Sangareddy,502291,10,7,17
Telangana,Sangareddy,502296,11,8,19
Telangana,Sangareddy,502300,5,3,8
Telangana,Sangareddy,502306,4,4,8
Telangana,Sangareddy,502307,5,3,8
Telangana,Sangareddy,502313,12,15,27
Telangana,Sangareddy,502318,5,4,9
Telangana,Sangareddy,502321,5,5,10
Telangana,Siddipet,502103,16,11,27
Telangana,Siddipet,502107,5,3,8
Telangana,Siddipet,502108,10,6,16
Telangana,Siddipet,502114,4,3,7
Telangana,Siddipet,502278,14,18,32
Telangana,Siddipet,502279,11,13,24
Telangana,Siddipet,502281,5,6,11
Telangana,Siddipet,502301,6,4,10
Telangana,Siddipet,505466,5,5,10
Telangana,Siddipet,505467,6,8,14
Telangana,Siddipet,506355,5,3,8
Telangana,Suryapet,508201,9,6,15
Telangana,Suryapet,508204,16,13,29
Telangana,Suryapet,508214,0,1,1
Telangana,Suryapet,508218,8,8,16
Telangana,Suryapet,508221,9,8,17
Telangana,Suryapet,508222,4,5,9
Telangana,Suryapet,508224,0,1,1
Telangana,Suryapet,508233,5,6,11
Telangana,Suryapet,508234,3,4,7
Telangana,Suryapet,508279,3,3,6
Telangana,Vikarabad,501102,1,0,1
Telangana,Vikarabad,501142,9,12,21
Telangana,Vikarabad,501202,11,15,26
Telangana,Vikarabad,501502,8,16,24
Telangana,Vikarabad,509335,7,12,19
Telangana,Vikarabad,509350,7,5,12
Telangana,Wanaparthy,509105,5,5,10
Telangana,Wanaparthy,509380,10,12,22
Telangana,Wanaparthy,509381,8,10,18
Telangana,Warangal,506003,6,8,14
Telangana,Warangal,506004,2,2,4
Telangana,Warangal,506007,1,1,2
Telangana,Warangal,506011,1,1,2
Telangana,Warangal,506013,3,2,5
Telangana,Warangal,506015,3,6,9
Telangana,Warangal,506101,21,15,36
Telangana,Warangal,506104,7,4,11
Telangana,Warangal,506105,8,5,13
Telangana,Warangal,506112,11,8,19
Telangana,Warangal,506122,7,6,13
Telangana,Warangal,506132,10,7,17
Telangana,Warangal,506135,6,4,10
Telangana,Warangal,506144,2,2,4
Telangana,Warangal,506166,1,1,2
Telangana,Warangal,506168,3,4,7
Telangana,Warangal,506172,5,4,9
Telangana,Warangal,506222,5,10,15
Telangana,Warangal,506223,8,9,17
Telangana,Warangal,506224,3,4,7
Telangana,Warangal,506244,9,8,17
Telangana,Warangal,506301,3,2,5
Telangana,Warangal,506302,5,6,11
Telangana,Warangal,506303,4,4,8
Telangana,Warangal,506316,3,3,6
Telangana,Warangal,506317,3,4,7
Telangana,Warangal,506318,2,2,4
Telangana,Warangal,506332,4,3,7
Telangana,Warangal,506343,4,3,7
Telangana,Warangal,506352,3,3,6
Telangana,Warangal,506365,4,5,9
Telangana,Warangal,506366,4,3,7
Telangana,Warangal,506367,4,5,9
Telangana,Warangal,506368,10,10,20
Telangana,Warangal,506369,3,3,6
Telangana,Warangal,506381,9,6,15
Telangana,Warangal,506391,2,2,4
Telangana,Warangal Rural,506313,4,4,8
Telangana,Warangal Rural,506342,3,6,9
Telangana,Warangal Urban,506006,5,9,14
Telangana,Yadadri.,508101,8,5,13
Telangana,Yadadri.,508105,6,5,11
Telangana,Yadadri.,508112,8,4,12
Telangana,Yadadri.,508113,8,4,12
Tripura,Dhalai,799204,8,5,13
Tripura,Dhalai,799264,14,14,28
Tripura,Dhalai,799273,38,37,75
Tripura,Dhalai,799275,32,23,55
Tripura,Dhalai,799278,17,9,26
Tripura,Dhalai,799284,42,24,66
Tripura,Dhalai,799285,23,13,36
Tripura,Dhalai,799286,23,14,37
Tripura,Dhalai,799287,15,7,22
Tripura,Dhalai,799289,32,19,51
Tripura,Gomati,799104,18,15,33
Tripura,Gomati,799120,7,4,11
Tripura,Gomati,799125,8,9,17
Tripura,Khowai,799207,14,12,26
Tripura,North Tripura,799250,16,8,24
Tripura,North Tripura,799251,30,18,48
Tripura,North Tripura,799253,20,15,35
Tripura,North Tripura,799254,12,10,22
Tripura,North Tripura,799256,19,11,30
Tripura,North Tripura,799260,41,16,57
Tripura,North Tripura,799261,35,33,68
Tripura,North Tripura,799262,20,16,36
Tripura,North Tripura,799265,0,1,1
Tripura,North Tripura,799269,9,8,17
Tripura,North Tripura,799270,34,22,56
Tripura,North Tripura,799271,28,21,49
Tripura,North Tripura,799277,17,17,34
Tripura,North Tripura,799281,13,12,25
Tripura,North Tripura,799288,5,5,10
Tripura,North Tripura,799290,10,13,23
Tripura,Sepahijala,799100,8,8,16
Tripura,Sepahijala,799102,37,34,71
Tripura,Sepahijala,799103,16,27,43
Tripura,Sepahijala,799115,18,20,38
Tripura,Sepahijala,799130,10,11,21
Tripura,Sepahijala,799131,44,19,63
Tripura,South Tripura,799013,7,7,14
Tripura,South Tripura,799101,28,25,53
Tripura,South Tripura,799105,8,7,15
Tripura,South Tripura,799108,3,6,9
Tripura,South Tripura,799114,19,13,32
Tripura,South Tripura,799116,16,12,28
Tripura,South Tripura,799141,23,31,54
Tripura,South Tripura,799142,8,9,17
Tripura,South Tripura,799143,36,55,91
Tripura,South Tripura,799144,27,26,53
Tripura,South Tripura,799145,36,52,88
Tripura,South Tripura,799149,0,1,1
Tripura,South Tripura,799150,5,10,15
Tripura,South Tripura,799153,7,13,20
Tripura,South Tripura,799155,39,45,84
Tripura,South Tripura,799156,10,14,24
Tripura,South Tripura,799157,8,22,30
Tripura,South Tripura,799159,1,3,4
Tripura,Unakoti,799263,18,14,32
Tripura,Unakoti,799279,7,7,14
Tripura,Unakoti,799280,8,9,17
Tripura,West Tripura,799001,28,32,60
Tripura,West Tripura,799002,17,17,34
Tripura,West Tripura,799003,37,49,86
Tripura,West Tripura,799004,45,71,116
Tripura,West Tripura,799005,6,7,13
Tripura,West Tripura,799006,16,20,36
Tripura,West Tripura,799007,4,7,11
Tripura,West Tripura,799008,18,32,50
Tripura,West Tripura,799009,10,12,22
Tripura,West Tripura,799010,0,0,0
Tripura,West Tripura,799012,6,6,12
Tripura,West Tripura,799014,4,5,9
Tripura,West Tripura,799015,9,14,23
Tripura,West Tripura,799022,3,1,4
Tripura,West Tripura,799035,20,27,47
Tripura,West Tripura,799045,24,26,50
Tripura,West Tripura,799046,1,0,1
Tripura,West Tripura,799055,2,1,3
Tripura,West Tripura,799106,1,2,3
Tripura,West Tripura,799132,1,3,4
Tripura,West Tripura,799181,10,23,33
Tripura,West Tripura,799201,22,21,43
Tripura,West Tripura,799202,3,3,6
Tripura,West Tripura,799203,15,18,33
Tripura,West Tripura,799205,23,17,40
Tripura,West Tripura,799210,16,20,36
Tripura,West Tripura,799211,35,36,71
Tripura,West Tripura,799212,14,17,31
Tripura,West Tripura,799213,1,3,4
Uttar Pradesh,Agra,282001,197,139,336
Uttar Pradesh,Agra,282002,72,65,137
Uttar Pradesh,Agra,282003,39,37,76
Uttar Pradesh,Agra,282004,30,24,54
Uttar Pradesh,Agra,282005,53,55,108
Uttar Pradesh,Agra,282006,140,86,226
Uttar Pradesh,Agra,282007,87,74,161
Uttar Pradesh,Agra,282008,1,1,2
Uttar Pradesh,Agra,282009,50,23,73
Uttar Pradesh,Agra,282010,66,61,127
Uttar Pradesh,Agra,283101,59,21,80
Uttar Pradesh,Agra,283102,37,23,60
Uttar Pradesh,Agra,283104,60,21,81
Uttar Pradesh,Agra,283105,33,20,53
Uttar Pradesh,Agra,283110,76,41,117
Uttar Pradesh,Agra,283111,117,38,155
Uttar Pradesh,Agra,283112,37,12,49
Uttar Pradesh,Agra,283113,35,11,46
Uttar Pradesh,Agra,283114,55,23,78
Uttar Pradesh,Agra,283115,47,19,66
Uttar Pradesh,Agra,283119,43,14,57
Uttar Pradesh,Agra,283121,44,16,60
Uttar Pradesh,Agra,283122,34,15,49
Uttar Pradesh,Agra,283123,52,20,72
Uttar Pradesh,Agra,283124,57,20,77
Uttar Pradesh,Agra,283125,108,35,143
Uttar Pradesh,Agra,283126,54,18,72
Uttar Pradesh,Agra,283201,90,34,124
Uttar Pradesh,Agra,283202,43,17,60
Uttar Pradesh,Aligarh,202002,68,25,93
Uttar Pradesh,Aligarh,202121,43,11,54
Uttar Pradesh,Aligarh,202122,35,11,46
Uttar Pradesh,Aligarh,202123,44,13,57
Uttar Pradesh,Aligarh,202124,49,18,67
Uttar Pradesh,Aligarh,202125,71,16,87
Uttar Pradesh,Aligarh,202126,32,9,41
Uttar Pradesh,Aligarh,202127,33,12,45
Uttar Pradesh,Aligarh,202128,19,6,25
Uttar Pradesh,Aligarh,202129,56,14,70
Uttar Pradesh,Aligarh,202130,53,13,66
Uttar Pradesh,Aligarh,202131,39,13,52
Uttar Pradesh,Aligarh,202132,43,19,62
Uttar Pradesh,Aligarh,202133,90,24,114
Uttar Pradesh,Aligarh,202134,44,10,54
Uttar Pradesh,Aligarh,202135,27,8,35
Uttar Pradesh,Aligarh,202136,22,8,30
Uttar Pradesh,Aligarh,202137,42,15,57
Uttar Pradesh,Aligarh,202138,42,15,57
Uttar Pradesh,Aligarh,202140,40,13,53
Uttar Pradesh,Aligarh,202141,23,10,33
Uttar Pradesh,Aligarh,202142,20,7,27
Uttar Pradesh,Aligarh,202143,10,4,14
Uttar Pradesh,Aligarh,202145,47,16,63
Uttar Pradesh,Aligarh,202155,26,12,38
Uttar Pradesh,Aligarh,202165,42,16,58
Uttar Pradesh,Aligarh,202280,68,20,88
Uttar Pradesh,Aligarh,202281,35,10,45
Uttar Pradesh,Aligarh,202282,32,7,39
Uttar Pradesh,Allahabad,210010,1,0,1
Uttar Pradesh,Allahabad,211001,13,15,28
Uttar Pradesh,Allahabad,211003,46,40,86
Uttar Pradesh,Allahabad,211005,0,1,1
Uttar Pradesh,Allahabad,211006,15,13,28
Uttar Pradesh,Allahabad,211007,6,4,10
Uttar Pradesh,Allahabad,211008,36,23,59
Uttar Pradesh,Allahabad,211009,1,1,2
Uttar Pradesh,Allahabad,211010,8,4,12
Uttar Pradesh,Allahabad,211013,34,16,50
Uttar Pradesh,Allahabad,211014,1,1,2
Uttar Pradesh,Allahabad,211018,1,0,1
Uttar Pradesh,Allahabad,211019,40,23,63
Uttar Pradesh,Allahabad,212104,45,13,58
Uttar Pradesh,Allahabad,212106,58,24,82
Uttar Pradesh,Allahabad,212107,89,33,122
Uttar Pradesh,Allahabad,212108,28,12,40
Uttar Pradesh,Allahabad,212109,40,22,62
Uttar Pradesh,Allahabad,212212,1,0,1
Uttar Pradesh,Allahabad,212301,61,25,86
Uttar Pradesh,Allahabad,212305,34,9,43
Uttar Pradesh,Allahabad,212307,20,7,27
Uttar Pradesh,Allahabad,212402,77,32,109
Uttar Pradesh,Allahabad,212404,9,4,13
Uttar Pradesh,Allahabad,212405,16,7,23
Uttar Pradesh,Allahabad,212507,42,22,64
Uttar Pradesh,Allahabad,221503,69,22,91
Uttar Pradesh,Allahabad,221505,49,19,68
Uttar Pradesh,Allahabad,221507,41,20,61
Uttar Pradesh,Allahabad,228411,17,8,25
Uttar Pradesh,Allahabad,229412,35,13,48
Uttar Pradesh,Allahabad,229413,12,8,20
Uttar Pradesh,Ambedkar Nagar,224122,51,34,85
Uttar Pradesh,Ambedkar Nagar,224125,12,9,21
Uttar Pradesh,Ambedkar Nagar,224129,32,20,52
Uttar Pradesh,Ambedkar Nagar,224137,11,8,19
Uttar Pradesh,Ambedkar Nagar,224139,22,15,37
Uttar Pradesh,Ambedkar Nagar,224143,33,21,54
Uttar Pradesh,Ambedkar Nagar,224145,19,16,35
Uttar Pradesh,Ambedkar Nagar,224146,15,10,25
Uttar Pradesh,Ambedkar Nagar,224147,36,23,59
Uttar Pradesh,Ambedkar Nagar,224149,53,36,89
Uttar Pradesh,Ambedkar Nagar,224151,17,11,28
Uttar Pradesh,Ambedkar Nagar,224152,20,10,30
Uttar Pradesh,Ambedkar Nagar,224155,19,13,32
Uttar Pradesh,Ambedkar Nagar,224157,9,4,13
Uttar Pradesh,Ambedkar Nagar,224159,21,15,36
Uttar Pradesh,Ambedkar Nagar,224168,24,12,36
Uttar Pradesh,Ambedkar Nagar,224176,18,12,30
Uttar Pradesh,Ambedkar Nagar,224181,27,20,47
Uttar Pradesh,Ambedkar Nagar,224183,7,5,12
Uttar Pradesh,Ambedkar Nagar,224186,30,16,46
Uttar Pradesh,Ambedkar Nagar,224190,67,45,112
Uttar Pradesh,Ambedkar Nagar,224210,16,8,24
Uttar Pradesh,Ambedkar Nagar,224227,15,8,23
Uttar Pradesh,Ambedkar Nagar,224230,11,6,17
Uttar Pradesh,Ambedkar Nagar,224231,13,6,19
Uttar Pradesh,Ambedkar Nagar,224232,1,0,1
Uttar Pradesh,Ambedkar Nagar,224235,11,6,17
Uttar Pradesh,Ambedkar Nagar,224238,1,0,1
Uttar Pradesh,Amethi,227405,51,34,85
Uttar Pradesh,Amethi,227406,10,8,18
Uttar Pradesh,Amethi,227407,10,6,16
Uttar Pradesh,Amethi,227408,16,9,25
Uttar Pradesh,Amethi,227409,46,41,87
Uttar Pradesh,Amethi,227411,15,14,29
Uttar Pradesh,Amethi,227412,10,7,17
Uttar Pradesh,Amethi,227413,18,12,30
Uttar Pradesh,Amethi,227801,38,24,62
Uttar Pradesh,Amethi,227805,18,11,29
Uttar Pradesh,Amethi,227807,10,7,17
Uttar Pradesh,Amethi,227809,56,25,81
Uttar Pradesh,Amethi,227811,44,20,64
Uttar Pradesh,Amethi,227813,22,15,37
Uttar Pradesh,Amethi,227817,9,6,15
Uttar Pradesh,Amethi,229124,10,4,14
Uttar Pradesh,Amethi,229126,8,3,11
Uttar Pradesh,Amethi,229128,9,6,15
Uttar Pradesh,Amethi,229135,9,3,12
Uttar Pradesh,Amethi,229304,16,10,26
Uttar Pradesh,Amethi,229306,33,14,47
Uttar Pradesh,Amethi,229307,17,9,26
Uttar Pradesh,Amethi,229309,34,16,50
Uttar Pradesh,Amethi,229310,15,8,23
Uttar Pradesh,Amethi,229401,24,12,36
Uttar Pradesh,Amethi,229801,14,8,22
Uttar Pradesh,Amethi,229802,11,5,16
Uttar Pradesh,Amroha,244221,116,70,186
Uttar Pradesh,Amroha,244222,40,15,55
Uttar Pradesh,Amroha,244223,2,2,4
Uttar Pradesh,Amroha,244225,53,20,73
Uttar Pradesh,Amroha,244231,67,29,96
Uttar Pradesh,Amroha,244235,90,36,126
Uttar Pradesh,Amroha,244236,24,11,35
Uttar Pradesh,Amroha,244241,96,33,129
Uttar Pradesh,Amroha,244242,39,13,52
Uttar Pradesh,Amroha,244245,0,1,1
Uttar Pradesh,Amroha,244251,58,26,84
Uttar Pradesh,Amroha,244255,43,15,58
Uttar Pradesh,Amroha,244501,52,27,79
Uttar Pradesh,Auraiya,206120,12,10,22
Uttar Pradesh,Auraiya,206121,31,13,44
Uttar Pradesh,Auraiya,206122,94,49,143
